img,x1,y1,x2,y2,category
11718,17,0,400,300,86
11719,263,116,450,338,86
11720,2,4,284,229,86
11721,241,67,636,478,86
11722,58,0,388,288,86
11723,0,1,320,240,86
11724,8,22,240,240,86
11725,0,15,262,239,86
11726,3,2,206,162,86
11727,0,0,314,236,86
11728,0,0,360,270,86
11729,0,0,210,157,86
11730,0,21,188,256,86
11731,1,12,264,208,86
11732,135,55,256,165,86
11733,0,0,210,157,86
11734,86,105,500,375,86
11734,33,1,273,130,86
11735,0,1,250,250,86
11736,0,0,225,195,86
11737,32,75,120,154,86
11738,0,0,225,195,86
11739,0,0,225,195,86
11740,0,3,400,265,86
11741,14,149,294,342,86
11742,90,15,287,206,86
11743,0,0,225,195,86
11744,62,3,323,266,86
11745,78,48,548,372,86
11746,6,42,320,240,86
11747,2,3,222,189,86
11748,13,34,184,161,86
11749,26,44,175,158,86
11749,194,12,328,92,86
11750,0,3,225,195,86
11751,0,4,240,180,86
11752,15,6,199,145,86
11753,3,14,175,150,86
11754,0,10,225,153,86
11755,0,73,500,332,86
11756,0,0,250,194,86
11757,0,126,315,430,86
11758,4,9,147,134,86
11759,0,16,225,195,86
11760,103,17,316,240,86
11761,30,56,325,350,86
11762,0,0,370,240,86
11763,12,12,281,202,86
11764,19,2,415,329,86
11765,2,54,346,251,86
11767,11,23,291,276,86
11768,71,62,315,378,86
11769,0,52,333,387,86
11770,40,0,456,375,86
11771,0,8,500,375,86
11772,36,135,306,360,86
11773,0,0,450,338,86
11775,0,0,260,191,86
11776,0,68,450,375,86
11777,56,0,363,287,86
11778,0,0,240,240,86
11779,36,11,236,211,86
11780,48,0,226,130,86
11781,0,24,432,475,86
11782,10,0,280,221,86
11783,58,20,618,480,86
11784,84,70,636,480,86
11785,2,44,504,474,86
11786,0,0,510,390,86
11787,296,23,543,220,86
11789,40,9,624,480,86
11790,42,112,480,596,86
11791,0,38,341,288,86
11792,0,10,512,384,86
11793,0,1,400,266,86
11794,0,1,508,384,86
11795,0,15,398,299,86
11796,0,0,512,384,86
11797,0,127,500,487,86
11798,0,0,512,384,86
11799,0,0,496,384,86
11800,0,32,240,320,86
11801,7,14,320,240,86
11802,0,13,289,200,86
11807,0,6,233,184,86
11808,19,4,302,234,86
11809,7,0,399,299,86
11810,0,0,398,300,86
11811,0,0,310,377,86
11812,0,1,331,569,86
11813,0,0,450,338,86
11816,8,8,640,422,86
11818,73,166,299,350,86
11818,6,10,194,105,86
11821,45,56,500,330,86
11823,157,83,481,376,86
11827,252,24,466,183,86
11829,4,7,329,245,86
11830,4,7,318,246,86
11835,45,42,340,255,86
11836,45,56,500,330,86
12018,0,42,480,640,86
13996,191,82,301,192,86
14596,149,99,229,188,86
14626,252,104,384,234,86
14881,412,110,484,190,86
15354,140,480,265,624,86
15530,245,241,332,321,86
15571,117,79,208,164,86
15812,347,300,490,391,86
15908,203,400,299,512,86
15922,256,41,341,117,86
15923,213,232,326,343,86
16260,1,166,183,343,86
6589,14,15,172,144,66
6590,67,48,208,158,66
6591,102,62,374,256,66
6592,20,25,202,174,66
6593,0,33,230,161,66
6594,36,22,211,173,66
6595,56,0,330,262,66
6596,45,33,259,187,66
6597,0,0,236,168,66
6598,42,45,362,283,66
6599,102,109,420,289,66
6600,0,0,333,242,66
6601,0,1,133,100,66
6602,0,24,240,166,66
6603,27,27,225,148,66
6604,142,84,657,378,66
6605,37,61,200,148,66
6606,53,38,298,228,66
6607,0,8,280,196,66
6608,0,0,265,189,66
6609,8,7,215,201,66
6610,37,33,212,124,66
6611,0,0,280,191,66
6612,0,20,250,150,66
6613,12,57,216,213,66
6614,0,16,220,185,66
6615,30,18,280,232,66
6616,0,21,250,188,66
6617,29,95,415,368,66
6618,71,51,259,189,66
6619,0,29,280,210,66
6620,0,15,250,240,66
6621,0,17,340,255,66
6622,15,87,288,255,66
6623,0,40,250,230,66
6624,0,0,200,155,66
6625,0,0,500,332,66
6626,0,0,220,168,66
6627,0,0,313,225,66
6628,0,0,352,288,66
6629,0,0,300,292,66
6630,0,0,188,155,66
6631,76,50,500,375,66
6632,0,0,227,190,66
6633,0,0,326,198,66
6634,24,0,278,208,66
6635,63,0,487,245,66
6636,0,0,250,200,66
6637,0,0,350,262,66
6638,0,0,170,170,66
6639,0,0,220,145,66
6640,0,0,220,167,66
6641,0,11,224,143,66
6642,0,0,250,250,66
6643,40,0,304,168,66
6644,0,0,220,142,66
6645,0,9,180,180,66
6646,22,28,286,214,66
6647,0,37,184,179,66
6648,0,26,250,150,66
6649,0,0,578,424,66
6650,0,0,243,263,66
6651,0,0,200,150,66
6652,19,24,302,212,66
6653,0,0,200,149,66
6654,0,0,330,220,66
6655,0,48,256,173,66
6656,0,36,230,216,66
6657,28,19,267,180,66
6658,0,0,300,216,66
6659,0,0,400,300,66
6660,29,65,304,272,66
6661,0,0,176,144,66
6662,0,0,320,240,66
6663,0,0,193,140,66
6664,69,33,365,212,66
6665,56,0,295,200,66
6666,98,41,247,189,66
6667,72,48,254,206,66
6668,34,18,169,119,66
6669,132,108,512,430,66
6670,40,38,211,154,66
6671,16,46,296,198,66
6672,39,52,204,143,66
6673,46,32,312,208,66
6674,76,139,354,347,66
6675,0,52,323,268,66
6676,136,54,329,220,66
6677,41,0,322,243,66
6678,0,0,320,240,66
6679,0,38,208,222,66
6680,0,0,800,600,66
6681,78,26,232,196,66
6682,0,41,239,155,66
6683,0,47,309,331,66
6684,44,32,402,318,66
6685,0,17,360,264,66
6686,72,137,372,292,66
6687,28,0,320,174,66
6688,0,0,320,240,66
14675,308,195,541,407,66
16717,48,54,295,194,66
16728,36,80,253,284,66
16763,112,104,497,370,66
16764,62,105,478,379,66
16779,62,78,335,237,66
16792,66,22,529,414,66
5089,116,38,375,243,51
5090,114,46,697,438,51
5091,32,24,355,300,51
5092,13,0,640,480,51
5093,0,72,480,277,51
5094,10,0,320,238,51
5095,0,6,320,240,51
5096,12,28,640,426,51
5097,32,2,424,268,51
5098,74,173,562,420,51
5099,0,0,477,333,51
5100,3,23,406,293,51
5101,388,120,640,364,51
5102,0,0,648,430,51
5103,40,78,596,406,51
5104,25,9,776,559,51
5105,26,47,500,372,51
5106,116,70,388,284,51
5107,13,185,500,576,51
5108,49,51,453,293,51
5109,106,32,370,205,51
5110,0,20,322,440,51
5111,1,24,348,436,51
5112,56,37,566,440,51
5113,56,81,564,414,51
5114,0,14,400,300,51
5115,201,204,488,417,51
5116,46,0,312,215,51
5117,67,52,380,273,51
5118,20,28,594,480,51
5119,2,0,577,358,51
5120,0,0,628,480,51
5121,59,48,396,271,51
5122,54,28,564,429,51
5123,140,104,707,515,51
5124,64,11,765,491,51
5125,16,22,600,457,51
5126,2,18,391,273,51
5127,0,260,301,514,51
5128,180,74,452,276,51
5129,33,28,480,291,51
5130,0,44,640,480,51
5131,21,144,594,519,51
5132,0,0,550,412,51
5133,126,82,514,418,51
5134,18,11,444,302,51
5135,180,364,426,560,51
5136,0,7,500,375,51
5137,47,0,430,281,51
5138,57,27,262,192,51
5139,0,0,600,450,51
5140,0,110,400,420,51
5141,0,2,424,338,51
5142,0,311,321,587,51
5143,0,60,781,530,51
5144,0,91,267,308,51
5145,175,216,354,315,51
5146,56,58,562,449,51
5147,0,77,251,273,51
5148,28,31,575,434,51
5149,156,56,310,186,51
5150,74,66,219,194,51
5151,96,49,572,381,51
5152,40,47,186,163,51
5153,0,60,640,444,51
5154,45,13,414,334,51
5155,0,29,474,348,51
5156,222,33,448,268,51
5157,103,88,489,355,51
5158,0,31,280,263,51
5159,0,66,415,365,51
5160,1,76,498,361,51
5161,344,37,580,177,51
5162,120,117,564,420,51
5163,33,7,420,320,51
5164,69,108,471,366,51
5165,104,74,510,424,51
5166,77,35,475,365,51
5167,137,56,602,452,51
5168,34,62,592,396,51
5169,124,46,301,178,51
5170,73,78,392,254,51
5171,16,85,332,300,51
5172,144,63,577,416,51
5173,166,64,657,509,51
5174,0,14,432,287,51
5175,44,113,716,506,51
5176,42,8,500,366,51
5177,18,0,600,444,51
5178,63,114,390,259,51
5179,0,0,439,338,51
5180,133,61,312,198,51
5181,46,81,435,265,51
5182,77,81,450,280,51
5183,127,89,387,254,51
5184,78,77,430,321,51
5185,0,49,634,436,51
5186,0,56,800,526,51
5187,14,56,729,600,51
5188,91,15,657,477,51
10984,3,52,474,408,51
15106,1,35,356,303,51
15212,14,52,234,382,51
15537,0,58,376,449,51
16685,304,45,618,245,51
4976,67,0,259,135,74
7838,0,0,400,266,74
7839,0,0,400,300,74
7840,0,0,240,180,74
7841,0,63,550,457,74
7842,0,0,600,422,74
7843,0,0,300,225,74
7844,0,0,400,300,74
7845,0,0,240,180,74
7846,14,7,269,210,74
7847,0,0,560,420,74
7848,0,0,196,147,74
7849,0,3,300,213,74
7850,0,0,300,193,74
7851,0,0,180,135,74
7852,0,37,240,180,74
7853,0,45,200,200,74
7854,3,0,200,139,74
7855,0,0,250,231,74
7856,0,0,142,150,74
7857,0,0,200,150,74
7858,0,0,350,250,74
7859,24,6,182,117,74
7860,0,0,600,450,74
7861,0,0,320,240,74
7862,0,0,180,152,74
7863,0,0,240,320,74
7864,7,7,286,214,74
7865,12,22,257,189,74
7866,0,70,660,535,74
7867,0,0,300,225,74
7868,0,0,260,200,74
7869,0,0,300,185,74
7870,0,0,250,193,74
7871,46,13,326,200,74
7872,25,0,400,267,74
7873,25,51,294,243,74
7874,26,0,278,188,74
7875,76,90,311,242,74
7876,0,0,240,162,74
7877,0,0,500,375,74
7878,53,37,261,187,74
7879,34,51,180,151,74
7880,43,50,195,166,74
7881,13,46,213,217,74
7882,0,0,197,177,74
7883,0,30,300,264,74
7884,44,96,524,461,74
7885,0,0,350,250,74
7886,88,36,240,178,74
7887,59,15,238,142,74
7888,0,0,240,160,74
7889,40,21,195,120,74
7890,0,0,800,600,74
7891,0,0,400,290,74
7892,0,0,266,200,74
7893,0,0,340,269,74
7894,9,4,219,157,74
7895,0,0,300,300,74
7896,0,7,250,137,74
7897,5,32,230,193,74
7898,8,0,312,218,74
7899,0,0,245,189,74
7900,22,3,187,133,74
7901,41,33,163,156,74
7902,10,8,210,166,74
7903,0,0,320,240,74
7904,27,23,215,197,74
7905,0,0,300,225,74
7906,27,16,261,193,74
7907,0,0,300,239,74
7908,0,6,300,277,74
7909,50,46,266,208,74
7910,0,0,300,228,74
7911,9,7,295,206,74
7912,0,0,160,120,74
7913,0,0,200,133,74
7914,7,4,343,171,74
7915,13,5,155,198,74
7916,56,70,700,492,74
7917,0,39,600,462,74
7918,0,0,522,391,74
7919,0,0,209,157,74
7920,0,0,200,160,74
7921,21,16,207,188,74
7922,0,0,255,135,74
7923,0,0,280,220,74
7924,0,0,175,150,74
7925,0,0,261,211,74
7926,0,0,400,266,74
7927,0,0,400,324,74
7928,19,12,171,117,74
7929,7,9,257,148,74
7930,87,36,355,207,74
7931,0,15,300,225,74
7932,0,0,227,177,74
7933,18,17,153,103,74
7934,23,27,171,101,74
7935,0,0,167,157,74
7936,101,0,223,130,74
7937,0,0,320,240,74
13237,176,0,312,62,74
13723,70,41,276,195,74
16726,21,30,352,271,74
16729,2,89,399,372,74
16743,0,0,400,251,74
16756,46,3,637,424,74
16783,45,80,335,270,74
16790,2,3,636,339,74
3193,74,74,584,458,33
3194,240,85,640,480,33
3195,250,3,438,136,33
3196,7,50,389,331,33
3197,76,0,800,538,33
3198,4,0,320,194,33
3199,0,84,640,377,33
3200,36,24,282,234,33
3201,0,0,384,288,33
3202,128,34,414,288,33
3203,0,97,332,370,33
3204,0,31,370,251,33
3205,57,7,337,249,33
3206,348,54,586,210,33
3207,109,162,308,300,33
3208,404,125,620,305,33
3209,160,40,604,432,33
3210,47,87,334,298,33
3211,0,192,186,394,33
3212,0,323,580,661,33
3213,79,21,480,348,33
3214,0,33,640,480,33
3215,0,18,240,310,33
3216,44,21,214,177,33
3217,23,0,482,375,33
3218,0,0,417,335,33
3219,12,0,500,374,33
3220,46,64,185,145,33
3221,76,42,544,369,33
3222,0,0,800,600,33
3223,0,0,450,337,33
3224,34,10,300,198,33
3225,0,28,420,315,33
3226,115,32,228,102,33
3227,34,125,347,395,33
3228,0,5,370,277,33
3229,180,104,584,457,33
3230,0,35,800,583,33
3231,0,0,320,240,33
3232,64,33,572,480,33
3233,61,44,328,201,33
3234,0,130,200,320,33
3235,161,79,760,528,33
3236,190,330,557,769,33
3237,0,0,381,300,33
3238,18,0,480,360,33
3239,244,144,480,360,33
3240,471,200,661,386,33
3241,64,62,272,200,33
3242,193,83,691,489,33
3243,0,181,350,523,33
3244,6,0,320,266,33
3245,54,28,604,380,33
3246,20,148,537,370,33
3247,0,0,400,300,33
3248,34,77,456,414,33
3249,0,0,640,480,33
3250,0,0,615,461,33
3251,108,30,564,458,33
3252,86,64,392,325,33
3253,0,14,320,198,33
3254,170,23,800,600,33
3255,141,147,641,414,33
3256,74,20,554,261,33
3257,0,0,338,174,33
3258,360,61,640,384,33
3259,281,41,640,480,33
3260,95,54,450,337,33
3261,44,71,317,245,33
3262,4,99,331,303,33
3263,1,0,478,356,33
3264,1,1,323,235,33
3265,231,68,423,317,33
3266,32,17,570,452,33
3267,86,67,355,281,33
3268,0,0,420,330,33
3269,0,0,300,240,33
3270,67,48,671,397,33
3271,186,108,631,501,33
3272,60,22,359,266,33
3273,64,0,640,457,33
3274,0,0,320,238,33
3275,52,30,436,243,33
3276,0,0,366,278,33
3277,265,30,522,220,33
3278,29,0,397,317,33
3279,309,39,458,162,33
3280,81,34,570,478,33
3281,78,66,405,330,33
3282,68,0,450,337,33
3283,0,25,400,265,33
3284,102,14,340,228,33
3285,374,308,768,692,33
3286,0,58,432,538,33
3287,0,42,336,401,33
3288,0,28,460,345,33
3289,57,36,313,225,33
3290,84,71,400,295,33
3291,36,96,628,417,33
3292,35,32,405,311,33
13276,324,44,524,200,33
13739,18,14,264,234,33
4393,28,158,230,234,45
4394,0,152,446,449,45
4395,0,0,344,384,45
4396,304,151,512,354,45
4397,0,0,450,313,45
4398,0,110,325,485,45
4399,0,0,500,333,45
4400,197,18,476,255,45
4401,65,188,361,286,45
4402,60,10,417,365,45
4403,88,41,395,321,45
4404,10,38,295,335,45
4405,25,120,426,323,45
4406,55,166,358,321,45
4407,97,0,433,356,45
4408,120,90,400,342,45
4409,35,112,467,335,45
4410,77,80,348,335,45
4411,120,117,427,333,45
4412,65,60,445,290,45
4413,18,96,240,243,45
4414,61,56,460,289,45
4415,61,80,450,297,45
4416,10,256,223,450,45
4417,54,45,300,226,45
4418,172,15,500,245,45
4419,152,5,486,192,45
4420,6,102,500,333,45
4421,267,0,432,343,45
4422,271,0,382,297,45
4423,0,7,500,330,45
4424,79,129,400,299,45
4425,0,30,800,532,45
4426,0,0,600,450,45
4427,0,49,442,454,45
4428,2,28,320,180,45
4429,20,90,320,188,45
4430,240,31,414,149,45
4431,0,0,640,480,45
4432,10,40,336,283,45
4433,202,48,366,214,45
4434,6,19,330,336,45
4435,0,25,394,266,45
4436,0,7,567,425,45
4437,63,74,346,164,45
4438,53,0,400,225,45
4439,0,156,482,376,45
4440,54,106,320,192,45
4441,0,32,243,183,45
4442,0,118,240,318,45
4443,0,76,540,362,45
4444,108,117,363,311,45
4445,30,78,492,304,45
4446,45,36,201,137,45
4447,99,45,342,147,45
4448,0,108,480,301,45
4449,208,225,425,319,45
4450,0,81,800,544,45
4451,202,212,640,436,45
4452,56,115,605,600,45
4453,74,5,360,270,45
4454,0,135,401,304,45
4455,261,46,480,151,45
4456,57,6,475,226,45
4457,97,130,400,300,45
4458,0,80,435,223,45
4459,0,177,267,300,45
4460,179,18,361,127,45
4461,262,122,450,311,45
4462,307,51,480,258,45
4463,304,10,640,254,45
4464,0,118,458,583,45
4465,70,32,388,286,45
4466,84,49,431,348,45
4467,45,31,396,243,45
4468,288,82,560,304,45
4469,56,42,216,102,45
4470,158,0,356,157,45
4471,62,87,321,206,45
4472,73,0,550,366,45
4473,56,39,340,217,45
4474,170,62,346,328,45
4475,234,102,490,332,45
4476,20,130,638,352,45
4477,18,40,500,355,45
4478,17,7,188,231,45
4479,74,29,229,140,45
4480,0,0,496,375,45
4481,0,87,498,278,45
4482,34,38,339,230,45
4483,8,170,346,311,45
4484,19,0,237,308,45
4485,38,70,299,230,45
4486,116,81,452,359,45
4487,7,24,219,128,45
4488,69,6,261,207,45
4489,0,3,410,307,45
4490,1,7,127,166,45
4491,0,146,430,370,45
9351,21,48,402,246,45
9355,57,10,426,354,45
11182,25,48,411,243,45
11184,180,60,303,189,45
11337,255,135,352,270,45
11500,48,36,144,156,45
12062,268,206,645,435,45
12081,226,73,568,373,45
12084,148,33,558,348,45
13246,152,364,472,472,45
13379,0,45,206,185,45
13690,445,186,685,408,45
14736,158,228,340,477,45
14789,156,156,456,370,45
14822,266,178,638,448,45
14920,20,504,259,651,45
15154,202,96,498,334,45
15246,274,84,394,270,45
15301,120,88,272,316,45
15389,502,71,640,284,45
15812,286,112,435,283,45
16060,234,135,405,341,45
6389,0,0,230,205,64
6390,0,12,237,217,64
6391,0,7,199,279,64
6392,0,0,800,600,64
6393,64,0,640,480,64
6394,0,0,252,320,64
6395,0,20,230,170,64
6396,2,0,284,217,64
6397,0,0,160,145,64
6398,3,15,225,230,64
6399,31,11,199,160,64
6400,9,7,200,148,64
6401,0,0,521,413,64
6402,34,0,505,389,64
6403,46,0,311,241,64
6404,1,40,174,141,64
6405,0,7,170,128,64
6406,88,28,320,240,64
6407,0,24,320,240,64
6408,0,0,400,301,64
6409,0,0,280,210,64
6410,0,8,200,142,64
6411,0,0,250,176,64
6412,0,0,448,331,64
6413,88,65,512,384,64
6414,60,16,406,303,64
6415,0,0,300,225,64
6416,0,0,365,300,64
6417,0,0,400,301,64
6418,0,0,200,150,64
6419,0,0,400,301,64
6420,19,45,176,159,64
6421,14,0,245,185,64
6422,0,0,220,168,64
6423,3,1,293,194,64
6424,0,0,320,240,64
6425,0,0,750,563,64
6426,0,35,167,150,64
6427,0,0,320,240,64
6428,0,0,640,480,64
6429,0,0,500,400,64
6430,0,0,200,150,64
6431,0,5,277,174,64
6432,11,0,315,233,64
6433,7,11,358,258,64
6434,0,0,606,480,64
6435,0,0,200,146,64
6436,6,0,235,181,64
6437,0,0,250,172,64
6438,0,0,200,156,64
6439,0,0,180,229,64
6440,0,0,320,240,64
6441,0,0,320,240,64
6442,0,0,397,270,64
6443,0,0,400,300,64
6444,0,85,375,500,64
6445,0,0,265,217,64
6446,0,0,250,205,64
6447,0,0,210,128,64
6448,0,0,380,285,64
6449,0,9,200,150,64
6450,29,0,400,300,64
6451,17,12,179,137,64
6452,0,0,240,180,64
6453,21,53,292,185,64
6454,0,13,376,285,64
6455,0,5,200,200,64
6456,25,30,222,167,64
6457,0,7,370,285,64
6458,4,6,180,126,64
6459,26,30,220,165,64
6460,47,1,311,244,64
6461,0,0,450,338,64
6462,35,59,281,267,64
6463,0,7,400,233,64
6464,0,0,380,285,64
6465,0,0,800,600,64
6466,60,0,300,225,64
6467,0,0,338,326,64
6468,0,0,460,345,64
6469,0,39,550,413,64
6470,60,0,300,225,64
6471,0,0,640,480,64
6472,0,56,320,210,64
6473,0,29,701,556,64
6474,0,0,403,286,64
6475,20,138,234,320,64
6476,128,0,640,480,64
6477,19,0,643,493,64
6478,7,19,213,161,64
6479,0,0,425,385,64
6480,0,60,320,240,64
6481,0,27,167,172,64
6482,0,42,240,266,64
6483,0,0,450,350,64
6484,0,0,760,250,64
6485,8,0,748,250,64
6486,0,0,600,450,64
6487,0,35,785,600,64
6488,0,0,180,120,64
9052,93,81,585,428,64
9146,57,0,393,324,64
9353,75,30,387,327,64
9365,33,0,480,360,64
10580,30,34,468,339,64
10907,0,38,360,480,64
11109,3,0,478,349,64
11188,67,18,388,321,64
11198,3,0,477,360,64
11292,31,243,265,480,64
11477,0,1,480,360,64
11516,0,6,480,348,64
13847,346,63,741,391,64
14689,303,47,785,401,64
15393,177,180,471,422,64
15534,266,162,588,449,64
15545,283,0,575,241,64
15683,17,197,455,440,64
15719,346,93,593,367,64
15766,28,92,328,370,64
1,363,91,800,560,42
880,0,0,124,64,42
4093,2,19,210,102,42
4094,4,15,330,263,42
4095,3,3,197,147,42
4096,36,15,222,168,42
4097,10,10,193,146,42
4098,4,12,198,107,42
4099,4,0,280,164,42
4100,0,0,381,291,42
4101,0,4,271,160,42
4102,0,4,800,541,42
4103,0,0,178,134,42
4104,7,22,465,288,42
4105,22,0,282,211,42
4106,29,11,167,117,42
4107,0,0,296,232,42
4108,13,1,218,117,42
4109,8,34,252,149,42
4110,0,64,520,368,42
4111,0,0,160,149,42
4112,0,0,173,132,42
4113,0,0,250,250,42
4114,0,0,250,188,42
4115,28,0,300,138,42
4116,31,6,173,135,42
4117,1,13,231,156,42
4118,2,1,176,126,42
4119,9,5,240,213,42
4120,45,31,189,117,42
4121,13,36,144,116,42
4122,0,0,396,295,42
4123,0,0,240,320,42
4124,0,31,380,229,42
4125,0,0,336,336,42
4126,0,0,505,350,42
4127,0,0,160,118,42
4128,51,56,444,315,42
4129,0,9,180,102,42
4130,0,0,320,226,42
4131,228,115,704,371,42
4132,7,9,410,275,42
4133,0,0,187,150,42
4134,0,0,160,160,42
4135,20,38,185,129,42
4136,0,0,591,397,42
4137,0,0,288,225,42
4138,6,6,200,168,42
4139,10,49,214,205,42
4140,3,6,192,128,42
4141,0,30,300,267,42
4142,0,17,400,288,42
4143,0,0,240,320,42
4144,60,0,565,300,42
4145,47,56,339,222,42
4146,0,14,222,219,42
4147,14,16,163,96,42
4148,3,37,224,158,42
4149,40,14,167,162,42
4150,0,0,175,130,42
4151,6,0,231,178,42
4152,6,46,235,153,42
4153,8,24,159,99,42
4154,4,21,148,155,42
4155,7,17,133,133,42
4156,0,7,210,141,42
4157,20,48,617,433,42
4158,22,8,175,131,42
4159,24,74,252,165,42
4160,31,25,158,118,42
4161,44,95,359,288,42
4162,81,104,568,464,42
4163,0,0,250,166,42
4164,41,38,231,168,42
4165,98,30,413,300,42
4166,34,53,420,303,42
4167,56,2,640,418,42
4168,22,9,354,297,42
4169,40,33,454,282,42
4170,70,15,421,297,42
4171,0,0,302,224,42
4172,5,38,196,157,42
4173,0,15,277,201,42
4174,0,0,225,183,42
4175,0,25,280,248,42
4176,0,58,144,122,42
4177,15,0,250,176,42
4178,39,53,350,249,42
4179,21,0,104,62,42
4180,10,19,210,144,42
4181,0,28,250,186,42
4182,0,0,200,150,42
4183,0,0,288,241,42
4184,7,0,245,167,42
4185,42,9,294,126,42
4186,0,12,94,72,42
4187,0,25,201,208,42
4188,25,4,187,124,42
4189,0,20,247,172,42
4190,33,7,324,228,42
4191,27,69,209,209,42
4192,47,56,292,193,42
9182,108,39,270,388,42
9246,99,73,330,273,42
9258,57,61,418,301,42
9259,46,15,426,339,42
9293,4,73,423,289,42
9306,51,33,444,298,42
9338,0,78,417,285,42
11115,276,63,385,243,42
11115,222,78,283,252,42
11115,147,82,234,267,42
11115,87,91,168,268,42
11115,15,102,105,285,42
11156,310,31,463,135,42
11161,306,22,463,141,42
11327,12,1,432,262,42
11605,195,22,343,247,42
11605,324,97,474,351,42
11610,28,12,403,258,42
11630,153,64,334,207,42
12610,245,65,362,150,42
13628,43,81,729,514,42
13697,234,52,490,157,42
13713,252,16,576,109,42
13720,364,68,504,190,42
13734,360,12,512,116,42
13743,164,28,484,166,42
14016,105,85,365,263,42
14025,358,248,800,556,42
14036,381,215,750,595,42
14048,266,75,480,235,42
14061,61,121,315,276,42
14077,148,95,395,270,42
14083,325,51,788,338,42
14083,5,153,326,450,42
14089,283,131,536,256,42
14234,105,0,267,91,42
14287,180,0,491,222,42
14357,463,31,741,303,42
14694,278,27,650,236,42
14760,75,98,691,393,42
14898,0,318,155,510,42
14906,316,337,478,624,42
14966,280,12,634,236,42
15135,0,97,586,800,42
15149,350,236,628,412,42
15192,281,29,551,181,42
15196,15,0,600,441,42
15219,340,230,527,430,42
15300,311,132,600,360,42
15302,381,0,572,129,42
15326,67,8,557,336,42
15356,0,0,555,450,42
15425,34,196,324,383,42
15428,388,168,512,267,42
15536,106,27,332,244,42
15555,153,23,360,220,42
15692,453,138,540,231,42
15765,56,1,388,205,42
15778,22,121,335,425,42
15846,0,23,261,442,42
15924,0,5,248,183,42
16089,401,58,588,442,42
16153,165,1,474,225,42
16269,312,46,552,242,42
16387,232,28,526,208,42
16513,9,15,629,338,42
16603,291,20,590,192,42
16643,16,37,318,203,42
16660,56,295,301,418,42
16676,261,65,546,253,42
16680,248,77,533,237,42
8638,0,22,280,186,82
8639,46,44,230,143,82
8640,0,37,160,101,82
8641,14,23,180,105,82
8642,43,45,202,123,82
8643,14,15,148,81,82
8644,51,37,210,118,82
8645,0,30,219,135,82
8646,43,39,199,115,82
8647,33,31,205,114,82
8648,0,14,200,166,82
8649,53,34,179,121,82
8650,198,110,548,452,82
8651,84,201,576,416,82
8652,13,53,237,146,82
8653,16,9,154,118,82
8654,41,22,151,79,82
8655,0,13,180,156,82
8656,0,80,240,260,82
8657,0,33,609,323,82
8658,25,50,392,286,82
8659,54,42,300,225,82
8660,50,44,332,219,82
8661,0,123,500,481,82
8662,40,37,207,117,82
8663,40,43,213,127,82
8664,4,70,302,184,82
8665,35,31,302,320,82
8666,12,45,232,123,82
8667,0,17,250,152,82
8668,18,5,243,159,82
8669,25,46,671,388,82
8670,2,13,180,101,82
8671,0,36,193,135,82
8672,0,22,145,94,82
